location_id,latitude,longitude,dist_road_m,dist_hospital_m,flood_risk
275,22.474999999999994,88.32999999999997,0.2769578638292363,1777.3028893242697,0.0
276,22.479999999999993,88.32999999999997,1.0451610887605471,1429.906510694017,0.0
277,22.484999999999992,88.32999999999997,6.303047311719009,1242.3312430938836,0.0
278,22.48999999999999,88.32999999999997,16.14414849686119,1286.4950578448775,0.0
279,22.49499999999999,88.32999999999997,13.606720888301675,1178.3859631453333,0.0
280,22.49999999999999,88.32999999999997,4.069893656962475,935.1876024541305,0.0
281,22.50499999999999,88.32999999999997,38.2736530092769,790.0865023498668,0.0
282,22.509999999999987,88.32999999999997,64.02647562365901,317.09682620028366,0.0
283,22.514999999999986,88.32999999999997,17.163939468704875,427.39248392712886,0.0
284,22.519999999999985,88.32999999999997,8.330208435587714,600.7881095396955,0.0
285,22.524999999999984,88.32999999999997,13.873799593960873,495.49282363853894,0.0
286,22.529999999999983,88.32999999999997,49.46747558098998,81.4971026855523,0.0
287,22.534999999999982,88.32999999999997,27.219479464220193,265.1153802393744,0.0
288,22.53999999999998,88.32999999999997,12.96365807385607,814.1124360160618,0.0
289,22.54499999999998,88.32999999999997,1.9665114117032285,1057.1435298681165,0.0
290,22.54999999999998,88.32999999999997,45.373424096306955,1470.312494595166,0.0
291,22.55499999999998,88.32999999999997,32.75645694929758,1365.1663966373058,0.0
292,22.559999999999977,88.32999999999997,326.608881548705,1022.3608825602934,0.0
293,22.564999999999976,88.32999999999997,103.38429802146959,683.2309125305813,0.0
294,22.569999999999975,88.32999999999997,17.43200949264273,159.9177005169895,0.0
295,22.574999999999974,88.32999999999997,16.62071905261406,223.50380803362563,0.0
296,22.579999999999973,88.32999999999997,8.742938766195026,202.86798973845936,0.0
297,22.584999999999972,88.32999999999997,17.903827110227496,572.551985037579,0.0
298,22.58999999999997,88.32999999999997,6.201013141844516,999.763430200151,0.0
299,22.59499999999997,88.32999999999997,29.203350719167247,950.2275943330467,0.0
300,22.59999999999997,88.32999999999997,41.52211481762524,1191.336348043698,0.0
301,22.60499999999997,88.32999999999997,53.51146981840801,1568.5044439190337,0.0
302,22.609999999999967,88.32999999999997,22.51259659619184,1681.5136173846552,0.0
303,22.614999999999966,88.32999999999997,12.104837134189163,1664.2850381636679,0.0
304,22.619999999999965,88.32999999999997,49.665482169887945,1516.2382407635484,0.0
305,22.624999999999964,88.32999999999997,18.359186811530275,1372.858623449247,0.0
306,22.629999999999963,88.32999999999997,64.80958694626884,871.5681593822537,0.0
307,22.634999999999962,88.32999999999997,26.09589071915693,362.60280798898646,0.0
308,22.63999999999996,88.32999999999997,11.97421112306273,340.9956403995147,0.0
309,22.64499999999996,88.32999999999997,15.70620648499972,844.9993269910251,0.0
310,22.64999999999996,88.32999999999997,8.054111248850775,1387.3425745236316,0.0
311,22.65499999999996,88.32999999999997,25.21427635486637,1618.1086926634994,0.0
312,22.659999999999958,88.32999999999997,13.77728861785298,1293.7209213655067,0.0
313,22.664999999999957,88.32999999999997,43.328751497309696,1158.4928857174814,0.0
314,22.669999999999956,88.32999999999997,33.180812169681175,1274.1478284280597,0.0
315,22.45,88.33499999999997,2.6663521458343755,1877.200044342835,0.0
316,22.455,88.33499999999997,2.386038306096391,1642.1421646304914,0.0
317,22.459999999999997,88.33499999999997,7.837148266141676,1575.5322225536224,0.0
318,22.464999999999996,88.33499999999997,1.2128894065069131,1697.319592941169,0.0
319,22.469999999999995,88.33499999999997,22.772249367215945,1971.0668500265322,0.0
320,22.474999999999994,88.33499999999997,20.174159951390426,1469.0263480131534,0.0
321,22.479999999999993,88.33499999999997,7.430381913518173,1021.7139923330885,0.0
322,22.484999999999992,88.33499999999997,15.323729995832746,736.6741806755696,0.0
323,22.48999999999999,88.33499999999997,11.661226787514204,808.9546456590737,0.0
324,22.49499999999999,88.33499999999997,11.132793859904698,928.3336963161748,0.0
325,22.49999999999999,88.33499999999997,18.110960698052647,485.553983412906,0.0
326,22.50499999999999,88.33499999999997,15.534517891299398,471.8609546164837,0.0
